"name","description","neighborhood_overview","host_name","host_location","host_about","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","amenities","price","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","review_scores_rating","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","n_host_verifications"
"Trendy, 1Bedroom apt. North side of Williamsburg.","Exclusive one bedroom apartment, full amenities and private courtyard in the rear. This beautiful  apartment is on North 6th street in the trendy Williamsburg area. There is an array of multicultural restaurants and cafe’s all around you. You are walking distance to Bedford Avenue and you will also be 1 block away from the L train. It is a 5 min ride into Manhattan. Whether it be a great stay in Williamsburg or a Broadway show in the Big Apple. Everything is at your fingertips at this location.","You will be in the heart of North Williamsburg. 3 short blocks to Bedford Ave. 1 block to the L train. 5 min train ride in to Manhattan.","Kris","Brooklyn, New York, United States","","1.0","1.0","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","3","1.0","1.0","1.0","[""Extra pillows and blankets"", ""GE monogram  refrigerator"", ""Security cameras on property"", ""Microwave"", ""Central heating"", ""First aid kit"", ""Hangers"", ""Free washer \u2013 In unit"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Window AC unit"", ""Cleaning products"", ""HDTV with Apple TV"", ""Wifi"", ""Dishes and silverware"", ""Private entrance"", ""Stainless steel oven"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Stainless steel gas stove"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Hair dryer"", ""Room-darkening shades"", ""Smoke alarm"", ""Dishwasher"", ""Private fenced garden or backyard"", ""Iron"", ""Freezer"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Coffee maker"", ""Outdoor dining area"", ""Clothing storage: closet and dresser""]","260.0","3","365","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","13","43","73","348","3","3","3","5.0","5.0","5.0","5.0","5.0","5.0","True","1","1","0","0","3.0","1"
"💥Experience NYC🗽Spacious Brooklyn  Apartment💥","The whole group will enjoy easy access to everything from this centrally located place. <br /><br />Walking distance to Prospect Park and King's Theater.<br />Minutes from Manhattan.<br />Public transportation walking distance.<br />Bars, lounges, museums, plenty to do.<br /><br /><b>The space</b><br />People call the place ""zen"".<br />Well let front apartment with a neighborhood view.<br />High ceilings.<br />Cool vintage pre-war details. <br />Plenty of space.","Enjoy easy access to everything from this centrally located place.<br /><br />Located in Little Caribbean Brooklyn.  Prospect Park is in walking distance.  20 minutes from Manhattan.  Right next to the Q and B train. 20 minute subway ride or drive to Coney Island amusement park and beach. Minutes to the Barclay's Center home to the Brooklyn Nets and The Kings Theater a 10 minute walk.<br /><br />Bars and lounges near by.","Terry","US","","1.0","0.95","True","0.0","0.0","True","True","Brooklyn","Entire home/apt","6","1.0","2.0","3.0","[""Extra pillows and blankets"", ""Baking sheet"", ""TV"", ""Hot water kettle"", ""Echo sound system"", ""Wine glasses"", ""Toaster"", ""Microwave"", ""Central heating"", ""First aid kit"", ""Hangers"", ""Ceiling fan"", ""Portable fans"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Record player"", ""Wifi"", ""Board games"", ""Laundromat nearby"", ""Dishes and silverware"", ""Air conditioning"", ""Dove body soap"", ""Essentials"", ""Free street parking"", ""Bathtub"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Room-darkening shades"", ""Stove"", ""Rice maker"", ""Smoke alarm"", ""Dining table"", ""Iron"", ""Freezer"", ""Oven"", ""Elevator"", ""Refrigerator"", ""Bed linens"", ""Shower gel"", ""Clothing storage: closet""]","193.0","1","7","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","1","18","48","127","2","2","2","4.5","4.5","5.0","5.0","4.5","4.5","False","2","2","0","0","2.0","2"
"1-Bedroom Sanctuary in Greenpoint","Escape the noise of the city in this spacious, serene, mid-century modern space.","","Rebecca","New York, New York, United States","Graphic Designer living between NYC, Mexico City and Sydney. ","0.91","1.0","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","3","1.0","1.0","1.0","[""Extra pillows and blankets"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Clothing storage: dresser"", ""Wine glasses"", ""Toaster"", ""Central heating"", ""Hangers"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Record player"", ""Wifi"", ""Laundromat nearby"", ""Body soap"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Sound system"", ""Smoke alarm"", ""Dining table"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Shower gel"", ""Coffee maker"", ""Patio or balcony""]","300.0","1","90","1.0","1.0","90.0","90.0","1.0","90.0","True","22","24","24","151","2","2","2","5.0","4.5","5.0","4.5","5.0","4.5","True","1","1","0","0","2.0","2"
"Modern house in Maspeth, well-cared backyard","2 bedrooms unit in lower floor, separate entrance with professional designed shared backyard, 2 minutes walk to huge outdoor sport park(cross the bridge), and McDonald’s only one block away, Q58/Q67 buses to trans. Easy street parking, close to Brooklyn and Long Island city, 15mins driving to Manhattan.","","Yuan Yuan","US","","1.0","1.0","True","1.0","1.0","True","True","Queens","Entire home/apt","4","1.0","2.0","2.0","[""Hangers"", ""Keypad"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Hair dryer"", ""Wifi"", ""Heating"", ""Private entrance"", ""Smoke alarm"", ""Air conditioning"", ""Essentials"", ""Hot water""]","180.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","14","44","74","101","1","1","1","5.0","5.0","5.0","5.0","5.0","5.0","True","1","1","0","0","1.0","2"
"Lovely private bedroom in Astoria","An ideal resting place in the heart of Astoria, room with a nice view of the neighborhood, plus the queen bed to ensure the finest relaxation and comfort during your stay. Astoria Park is only two blocks away, coffee shops, restaurants, and public transportation all around this location.<br /><br /><b>The space</b><br />Guest are allowed to use the fridge.<br /><br />I ask my guest to please do not move my staff around, use what is in the room, remember you're renting  a bedroom, you can use the bath and fridge! Thank you all.<br /><br /><b>Other things to note</b><br />City's noisy hours by the Law during the week are from 9 pm to 7 am.<br />Saturday from 10 pm to 8 am.<br />Sundays from 9 p to 7 am.<br /><br />I ask my guest to please do not move my staff around, use what is in the room, remember you are booked a room and you can use the bath and fridge! Thank you all.<br /><br />IMPORTANT<br />The use of the A.C is free when you are in.<br /><br />NOTE THAT YOU WILL BE CHARGED $10 P","Astoria Park is the best including the view of the city of Manhattan.","Martin & Soledad","New York, New York, United States","Friendly ","1.0","0.94","True","1.0","1.0","True","True","Queens","Private room","2","1.0","1.0","1.0","[""Conditioner"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Refrigerator"", ""Wifi"", ""Smart lock"", ""Smoke alarm"", ""First aid kit"", ""Air conditioning"", ""Essentials""]","70.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","14","44","67","342","5","5","5","5.0","5.0","4.8","5.0","4.4","4.6","False","2","0","2","0","5.0","5"
"Lovely Cozy Room!","Hey friends! <br /><br />Apartment type: Shared with multiple Airbnb Rooms <br /><br />Room: Private bedroom and a shared bathroom<br /><br />Location: 5 minute walk to Subway - Close to Manhattan!<br /><br />Restaurants & Stores: Anything you need is walking distance. <br /><br />Parking: Free street parking available. No private parking provided.<br /><br />No need to keep searching- book with us you won’t regret it :)","","Brenda","Lutz, Florida, United States","Hey friends. My name is Brenda. I’m attentive with your needs, quick to respond, and ready to be your 5 start host! :) ","0.99","1.0","True","17.0","17.0","True","True","Queens","Private room","2","1.0","1.0","","[""Iron"", ""TV"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Wifi"", ""Smoke alarm"", ""Air conditioning"", ""Essentials""]","61.0","1","10","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","9","39","69","344","4","4","3","4.0","3.25","4.25","4.0","4.0","4.25","True","17","0","17","0","2.93","2"
"*NEW* Cozy 2 bedroom apt in Woodside, Queens","Hi :) My husband and I host this beautiful, family-friendly 2 BR Apartment in a quiet residential neighborhood of Woodside, NY.<br /><br />Taxi rides to the city and Brooklyn are cheap and affordable - It takes you only 20min to get to these places. Bus Q47 is right in front of the house.<br /><br /><b>The space</b><br />This is a cozy ,newly renovated apartment with 2 bedroom 1 bathroom, sofa bed in living room for extra space. There’s a full kitchen, dining area, beautiful living room, full bathroom. <br />***It's a ground-floor apartment of a multi-family home with private entrance in the front***<br /><br />The supermarkets, pharmacies, restaurants, bars, Laundry, Banks, Bars, Pizzeria and Delis are in walking distance. Fresh towels & basic toiletries are provided.<br /><br /><b>Guest access</b><br />There is no shared space in the apartment - You will have it ALL to yourself! Entire Apartment, Bathroom, Living Room, and a Kitchen during your stay.<br /><br />Private entrance - gue","Street parking is available as well as excellent access to multiple bus lines and subway.","Jing","Queens, New York, United States","Hi, my name is Jing. I and my husband Wei have lived in nyc for more than 10 years now. We love travel and eating - message me if you want recommendations for restaurant!","1.0","0.95","True","0.0","0.0","True","True","Queens","Entire home/apt","4","1.0","2.0","3.0","[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Security cameras on property"", ""Hot water kettle"", ""Radiant heating"", ""Wine glasses"", ""Toaster"", ""Microwave"", ""First aid kit"", ""Single level home"", ""Long term stays allowed"", ""Portable fans"", ""Window AC unit"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Wifi"", ""Laundromat nearby"", ""Body soap"", ""Shampoo"", ""Dishes and silverware"", ""Private entrance"", ""Stainless steel oven"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Stainless steel gas stove"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Smoke alarm"", ""Keypad"", ""Dining table"", ""Freezer"", ""Refrigerator"", ""Pour-over coffee"", ""Shower gel"", ""50\"" HDTV with Roku"", ""Coffee maker""]","94.0","2","1125","1.0","2.0","1125.0","1125.0","2.0","1125.0","True","2","8","34","34","3","3","3","3.67","4.67","4.67","3.67","4.67","3.67","False","1","1","0","0","3.0","2"
"A perfect little place in Park Slope, Brooklyn","","","Frances","Queens, New York, United States","","1.0","1.0","True","0.0","0.0","True","True","Brooklyn","Entire home/apt","4","1.0","1.0","1.0","[""Extra pillows and blankets"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Luggage dropoff allowed"", ""TV"", ""Wine glasses"", ""Microwave"", ""Paid parking lot on premises \u2013 10 spaces"", ""First aid kit"", ""Hangers"", ""Lockbox"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Wifi"", ""Board games"", ""Laundromat nearby"", ""Heating"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Dove body soap"", ""Essentials"", ""Hot water"", ""Conditioner"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Room-darkening shades"", ""Gas stove"", ""Smoke alarm"", ""Dining table"", ""Iron"", ""Freezer"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Clothing storage: wardrobe and closet"", ""Coffee maker""]","207.0","1","25","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","5","26","56","145","7","7","4","5.0","4.86","5.0","4.86","4.71","5.0","False","1","1","0","0","5.0","2"
"Lucys place","Take it easy at this unique and tranquil getaway.","","Luz","US","","0.9","0.67","True","0.0","0.0","True","True","Manhattan","Private room","1","1.0","1.0","1.0","[""Kitchen"", ""Long term stays allowed"", ""TV"", ""Washer"", ""Security cameras on property"", ""Lock on bedroom door"", ""Wifi"", ""Smoke alarm"", ""Air conditioning""]","65.0","1","365","1.0","1.0","365.0","365.0","1.0","365.0","True","30","60","90","365","3","3","3","5.0","5.0","5.0","5.0","5.0","5.0","False","1","0","1","0","3.0","2"
"Lovely private room in the Bronx","Kick back and relax in this calm, stylish space in a central area of the Bronx. Near the Botanical Garden, Montefiore Medical Center and Metro North.","","Marcos","US","","0.7","1.0","True","0.0","0.0","True","True","Bronx","Private room","2","1.0","1.0","1.0","[""Kitchen"", ""Fire extinguisher"", ""TV"", ""Security cameras on property"", ""Lock on bedroom door"", ""Wifi"", ""Paid parking on premises"", ""Smoke alarm"", ""Air conditioning"", ""First aid kit""]","60.0","1","3","1.0","1.0","3.0","3.0","1.0","3.0","True","29","59","89","89","2","2","0","5.0","5.0","5.0","5.0","5.0","5.0","False","1","0","1","0","1.36","2"
"Functional 1 BR Accommodation in the East Village","Great pied-a-terre in the East village. <br /><br />Very functional with one separate bedroom. 2 bathrooms. Well equipped kitchen. One living room with work station / and piano. <br /><br />5-10min walk to Union Square. Lot of restaurants, bars, grocery stores nearby.","","Quentin","New York, New York, United States","Leave in NYC for work. Was previously living in London and Paris. Love visiting new cities.","1.0","0.5","True","0.0","0.0","True","True","Manhattan","Entire home/apt","2","2.0","1.0","1.0","[""Hot water kettle"", ""Microwave"", ""Central heating"", ""Hangers"", ""Ethernet connection"", ""Long term stays allowed"", ""Mini fridge"", ""Piano"", ""Cleaning products"", ""Wifi"", ""Body soap"", ""Shampoo"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Conditioner"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Room-darkening shades"", ""Dishwasher"", ""Freezer"", ""Oven"", ""Shower gel"", ""Clothing storage: closet"", ""Coffee maker""]","179.0","4","365","4.0","4.0","365.0","365.0","4.0","365.0","True","0","0","0","0","1","1","1","5.0","4.0","5.0","5.0","5.0","5.0","False","1","1","0","0","1.0","8"
"Lush 2-Bedroom Condo near Prospect Park","9 minutes to get inside Prospect Park<br />18 minutes to the Barclays Center<br /><br />Walk right to the train station<br />Or get an Uber quickly<br /><br />This 2 bedroom Condo has a modern Boho style. Everything you need is nearby!<br />The open living and kitchen counter area is the best place to eat, socialize, or do some work with our 5G WiFi<br /><br />Washer and dryer in unit makes long stays simple and convenient. <br /><br />Government ID is required at check in.<br />Only guests in reservation may be on premises after 10pm.","","Derek","New York, New York, United States","","1.0","0.96","True","6.0","6.0","True","True","Brooklyn","Entire home/apt","4","1.0","2.0","2.0","[""LG Bluetooth sound system"", ""Luggage dropoff allowed"", ""TV"", ""Hot water kettle"", ""Radiant heating"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""Bidet"", ""First aid kit"", ""Hangers"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""High chair"", ""Washer"", ""Cleaning products"", ""Wifi"", ""Dishes and silverware"", ""Dryer"", ""Air conditioning"", ""Stainless steel oven"", ""Essentials"", ""Hot water"", ""Free street parking"", ""Kitchen"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Gas stove"", ""Smoke alarm"", ""Dishwasher"", ""Iron"", ""Refrigerator"", ""Pour-over coffee"", ""Bed linens"", ""Coffee maker""]","137.0","4","26","4.0","4.0","1125.0","1125.0","4.0","1125.0","True","2","30","30","30","4","4","4","5.0","5.0","5.0","5.0","5.0","5.0","False","5","2","3","0","4.0","3"
"lovely  studio with 1bedroom 10 min to jfk","Great place<br />you will enjoy staying in a beautiful basement <br /><br />close to Resort world casino and race track <br />close to green acres mall <br />close air train to JFK airport <br />close bus transportation Q111  Q113 Q114<br />close to train E and J<br />close to York college<br /><br /><b>Guest access</b><br />street parking","","Maria","New York, New York, United States","hosted by Maria ","1.0","1.0","True","0.0","0.0","True","True","Queens","Entire home/apt","3","1.0","1.0","3.0","[""pantene shampoo"", ""Security cameras on property"", ""Hot water kettle"", ""Smoke alarm"", ""Dishes and silverware"", ""Cleaning products"", ""Extra pillows and blankets"", ""TV"", ""Clothing storage: closet"", ""Refrigerator"", ""Lockbox"", ""Dining table"", ""Microwave"", ""Long term stays allowed"", ""Radiant heating"", ""Cleaning before checkout"", ""Carbon monoxide alarm"", ""Free street parking"", ""dove body soap"", ""Private entrance"", ""Iron"", ""Luggage dropoff allowed"", ""Wifi"", ""Essentials""]","75.0","2","1125","5.0","5.0","1125.0","1125.0","5.0","1125.0","True","13","43","73","348","2","2","1","4.5","4.5","5.0","5.0","5.0","4.5","True","1","1","0","0","1.67","2"
"NYC Entire Apt•CozyAstoria/5min-City/5min-LGA","Located in the heart of Astoria , unwind and enjoy the famous Astoria neighborhood and it’s quick access to Manhattan NYC (4 subway stops to Central Park). <br /><br />* 5 minutes away from Big🍎 <br />* 5 minute drive from La Guardia Airport (LGA)<br />* Walking distance to Astorias top restaurants, shops ,grill bars , train ,and sightseeing’s.<br />* 5 minute WALK from Astoria Park. Baseball, tenis , basketball, skatepark, play group ,track and NYC famous Astoria pool<br />* Wifi included <br />* 1 block away from train station<br /><br /><b>The space</b><br />- Fully furnished Beautiful , super spacious , animal friendly apt . Located in one of the most touristic areas of New York City. With a queen size bed , and queen air mattress in case you need it . Massive 55 inch smart TV including Netflix and  free high speed top of the line WIFI . Brand new appliances and furniture such as air conditioning, coffee table, microwave baby utensils for those traveling with babies , sofa etc. <br","","Gina","New York, New York, United States","Hello ! My Name is Gina. My husband Christian and I love going on adventures with our little babygirl Sarah . I am an Aesthetician and truly love self beauty.  Making people satisfied by enhancing their face & body brings joy to my heart.

Looking forward to hosting you at our Airbnb !","1.0","1.0","True","0.0","0.0","True","True","Queens","Entire home/apt","3","1.0","1.0","2.0","[""Window guards"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dedicated workspace: table, desk, and office chair"", ""Microwave"", ""First aid kit"", ""Hangers"", ""Ethernet connection"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Clothing storage: dresser and closet"", ""Cleaning products"", ""Wifi"", ""Laundromat nearby"", ""Heating"", ""Body soap"", ""Dishes and silverware"", ""Private entrance"", ""Air conditioning"", ""Stainless steel oven"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Stainless steel gas stove"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Room-darkening shades"", ""Smoke alarm"", ""Dining table"", ""Iron"", ""Freezer"", ""Refrigerator"", ""Trash compactor"", ""55\"" HDTV with Roku, Netflix"", ""Coffee maker""]","185.0","3","365","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","8","29","56","331","6","6","4","4.83","4.5","5.0","5.0","5.0","5.0","True","1","1","0","0","6.0","1"
"Boho Chic Apt w Gameroom & Parking 25m to Penn Stn","Experience NYC at our Boho-Chic Habitat. <br /><br />Everything you need is within walking distance including Bell Blvd & the Long Island Railroad which takes you to Penn Station and Madison Square Garden in just 25 minutes!<br /><br />With Bell Blvd at your fingertips you'll be able to satisfy any craving with a diverse array of delicious restaurants and tasty bakeries and dessert spots. At night Bell Blvd comes alive with its lounges, biergartens, rooftop bars and billiards clubs.<br /><br /><b>The space</b><br />The space comes equipped with all the essentials for your families stay including a game room filled with all your favorite games! The game room also has a floor to ceiling selfie wall where you can snap selfies and make memories. <br /><br />TV’s include Disney+, HBO MAX, Hulu & Netflix. <br /><br />The home is located in prime Bayside area just two blocks away from famous Bell Blvd. Bell Blvd is one of NYC’s top destinations for restaurant and night life, home to a diverse","Bell Blvd, which is home to MANY diverse restaurants, bars & shopping, is a just down the road! The Long Island Railroad (LIRR) is also a short walk away. The LIRR takes you to Penn Station and Madison Square Garden in just 25 minutes! Bay Terrace Shopping Center is also nearby (5 minutes by car / 10 min by bus).","Rob","New York, New York, United States","Hi my name is Robert and I grew up here in Bayside! I enjoy art, design and interior deco. I have 3 year old Doberman named Stella and she’s the sweetest pup in NYC! Other hobbies include painting and Jiu-Jitsu. ","1.0","0.88","True","2.0","2.0","True","True","Queens","Entire home/apt","7","2.0","3.0","3.0","[""Window guards"", ""Extra pillows and blankets"", ""Baking sheet"", ""TV"", ""Keurig coffee machine"", ""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Nespresso machine"", ""Microwave"", ""Toaster"", ""Central heating"", ""Fast wifi \u2013 771 Mbps"", ""First aid kit"", ""Ethernet connection"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Board games"", ""Laundromat nearby"", ""Body soap"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Stainless steel oven"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Free street parking"", ""Conditioner"", ""Kitchen"", ""Cooking basics"", ""Dedicated workspace"", ""Hair dryer"", ""Room-darkening shades"", ""Gas stove"", ""Smoke alarm"", ""Dining table"", ""Iron"", ""Freezer"", ""Pool table"", ""Refrigerator"", ""Bed linens"", ""Shower gel"", ""Smart lock"", ""Ping pong table"", ""Coffee maker"", ""Clothing storage: closet and dresser"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old""]","250.0","3","180","1.0","3.0","1125.0","1125.0","3.0","1125.0","True","14","44","74","254","9","9","9","5.0","5.0","5.0","5.0","4.67","4.78","True","2","2","0","0","9.0","6"
"A Fun two bedroom in Williamsburg","It's a lovely two bedroom in Williamsburg! It's about a 5 minute walk to the J and L Train.<br /><br />Personally I'm obsessed with the project and Apple TV hook up in the secondary bedroom/ Living room.<br /><br />The Living room has twin bed but it is the largest of the two. This also makes for a great couch.<br /><br />Big fan of the lighting!","","Jacob","Oceanside, New York, United States","This is my first time using Airbnb, and I'm looking forward to using this as an opportunity to meet excellent people and potentially build a friendship out of it. 

I'm currently in school but am almost done. I'm studying marketing and minoring in art. I'd say two pretty good things to gain knowledge about.

Besides school and enjoying new friends to meet….

I avidly skateboard and I try to be as heavily involved in the culture when I can. WIth that comes the parties, the art shows, the photo shows, etc etc. 

I like to laugh, I like to have fun, but I know when to be serious and be empathetic.

I am extremely personable, get along with about anyone from the local bums on the subway if they are willing to hold a conversation, or the random Finance people I run into around my University which is right in the heart of the financial district. 


I enjoy reading, traveling, cooking ( More than just ramen noodles and cereal) ya know actual cooking. It helps that some of my friends are chefs. They bless me with some damn good recipes. 

As a host. I'm easy going and am more than willing to give a helping hand to anyone looking for advice on trip destinations, places to go out, and places to shop. 

If you need help with the wifi- just reach out to me. 
If you need some soap- Just reach out
If you need anything really- Just reach out.

I'm here to accommodate and provide an excellent experience for everyone who stays. 

","0.6","0.39","True","1.0","1.0","True","True","Brooklyn","Entire home/apt","3","1.0","2.0","2.0","[""Kitchen"", ""Long term stays allowed"", ""Wifi"", ""Portable heater"", ""Central heating"", ""Air conditioning"", ""Smoke alarm"", ""Essentials""]","120.0","4","365","4.0","4.0","365.0","365.0","4.0","365.0","True","5","29","59","59","4","4","3","5.0","4.75","5.0","5.0","5.0","5.0","False","2","1","1","0","2.79","3"
"Studio Apartment #87","THE APARTMENT<br /><br />Studio apartment suitable for couples and families. It is an interior view but very bright. The kitchen is fully equipped for cooking during the stay. Upon arrival, we provide fresh towels and bed linen.<br /><br /><b>The space</b><br />THE APARTMENT<br /><br />Studio apartment suitable for couples and families. It is an interior view but very bright. The kitchen is fully equipped for cooking during the stay. Upon arrival, we provide fresh towels and bed linen. It also has free Wi-Fi and flat-screen TV to make more pleasant your rest in the apartment. There are also extra services that can be requested before and during the stay as airport transfer, extra cleaning, late check-out or any other needs you may have during your stay.<br /><br /><br /><br />THE BUILDING<br /><br />It is a classic Manhattan building with 3 lifts and emergency stairs. Before entering the lobby, the property has 24/7 security and video surveillance. There is also a laundry area and lugg","","Alberto","New York, New York, United States","","0.92","1.0","True","3.0","3.0","True","True","Manhattan","Entire home/apt","4","1.0","","2.0","[""TV"", ""Microwave"", ""Long term stays allowed"", ""Washer"", ""Wifi"", ""Heating"", ""Dishes and silverware"", ""Dryer"", ""Air conditioning"", ""Essentials"", ""Bathtub"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Crib"", ""Iron"", ""Elevator"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","142.0","1","1125","1.0","7.0","1125.0","1125.0","3.2","1125.0","True","5","19","49","323","1","1","1","5.0","5.0","4.0","5.0","5.0","5.0","True","2","2","0","0","1.0","2"
"NYC-Manhattan 2 Bdrm Apt~Yours For The Entire Stay","Welcome. This apartment is located central to many attractions and landmarks that The Big Apple has to offer. The city that never sleeps is full of magical places & unique experiences. Nearby is the Hudson River that shows its glow in the most beautiful sunsets.  This location is 5 minutes from the Subway (A, B, C, D, and 3 lines). Times Square and Penn Station are a 15-20 minute subway ride respectively. <br /><br />Please read all details prior to booking, your comfort is our priority.<br /><br /><b>The space</b><br />Your own private 2 bedroom apartment for your entire stay.  Experience an authentic stay where you’ll truly see why they say “the city that never sleeps.” An authentic neighborhood that is engulfed in culture, noisy but cozy. Enjoy shopping, dining, night life, bars, theaters, parks, and more within walking distance on Lenox Avenue, 7th Avenue, and 8th Avenue.<br /><br />Each bedroom has a full size bed to accommodate sleeping arrangements.  The bedrooms can sleep 2 peo","The neighborhood is safe and live.  Next door to the apartment you have a smoothie shop, a small cozy restaurant that serves tapas, and Dunkin Donuts or Starbucks a few blocks away.  There are 3 major grocery stores that are walking distance away along with pizza shops, diners, and other restaurants.  The laundry is very close by and you have the option to drop your dirty clothes off for full service (wash and fold) or stay and do it on your own.<br /><br />The bus and train is very convenient and you have access to several lines of transportation which allows you to get around the city with ease.","Femala","New York, New York, United States","","1.0","0.94","True","1.0","1.0","True","True","Manhattan","Entire home/apt","5","1.0","2.0","2.0","[""TV"", ""Wine glasses"", ""Microwave"", ""Hangers"", ""Lockbox"", ""Long term stays allowed"", ""Cleaning products"", ""Wifi"", ""Laundromat nearby"", ""Heating"", ""Body soap"", ""Shampoo"", ""Dishes and silverware"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hot water"", ""Bathtub"", ""Conditioner"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Stove"", ""Smoke alarm"", ""Dishwasher"", ""Iron"", ""Freezer"", ""Oven"", ""Refrigerator"", ""Bed linens"", ""Coffee maker""]","173.0","3","90","3.0","3.0","1125.0","1125.0","3.0","1125.0","True","2","12","33","284","3","3","3","5.0","5.0","5.0","5.0","3.67","5.0","True","1","1","0","0","3.0","2"
"Massive 1 bedroom space 4 minutes to L and M train","Forget your worries in this spacious and serene space. and experience Brooklyn and it's  artistic  features. The space  comes with a huge closet and a private bathroom and a bonus lounge  space.<br /><br /><b>The space</b><br />it's a huge clean basement and it's  sound proof. it's  basically your own apartment withouta kitchen . it offers a private bathroom and private entrance also you have a backyard access.<br /><br /><b>Guest access</b><br />We also have a backyard as a shared space<br /><br /><b>Other things to note</b><br />There is no kitchen access but there are a lot of restaurants nearby and grocery  stores available within walking distances","","Grys","New York, New York, United States","","1.0","1.0","True","1.0","1.0","True","True","Brooklyn","Private room","2","1.0","1.0","1.0","[""Safe"", ""Long term stays allowed"", ""Security cameras on property"", ""Room-darkening shades"", ""Bed linens"", ""Wifi"", ""Clothing storage: closet"", ""Central heating"", ""Hot water""]","100.0","1","1125","1.0","1.0","1125.0","1125.0","1.0","1125.0","True","12","12","16","16","4","4","1","5.0","4.75","4.5","4.5","5.0","5.0","True","1","0","1","0","2.79","1"
